Year,Month,ISO_A3_EH,FPV_MWh,GPV_MWh
2024,6,ZWE,325243.13906859845,320105.7060949346
2024,7,AGO,42359.72005973961,41671.34437492008
2024,7,ALB,875026.1130963498,843276.149971573
2024,7,ARG,68691.43557025341,67738.94374226865
2024,7,ARM,394590.8450850076,385235.9702772845
2024,7,AUS,293271.6012280965,291657.98691124585
2024,7,AUT,577448.1945495906,560590.4117159839
2024,7,AZE,1167685.6621563197,1117184.406600206
2024,7,BDI,1404027.822243887,1362788.456236794
2024,7,BEL,7275.494458617777,7064.999538216263
2024,7,BEN,162039.04693437988,157973.32968538307
2024,7,BFA,34149.79425643643,33491.62642611341
2024,7,BGD,338295.4679579723,332073.03253199265
2024,7,BGR,507219.0541667931,485373.4044102849
2024,7,BLR,84279.38689699052,81881.38509534532
2024,7,BOL,1112246.3110502844,1095122.2837408236
2024,7,BRA,8528159.32458795,8317542.557376143
2024,7,CAN,16904922.33342133,16408598.486487951
2024,7,CHE,5061512.475701151,4917877.699044936
2024,7,CHN,31253814.84869134,30131874.011114437
2024,7,CIV,45455.089208152975,44063.86281851968
2024,7,COD,1531335.76073268,1499664.314074769
2024,7,COG,39026.719054009314,38287.33136575512
2024,7,COL,967036.9902458536,943817.6952995538
2024,7,CUB,108430.24074413748,105377.56607581356
2024,7,CZE,130639.2597068384,126458.29152664306
2024,7,DEU,2638405.3397969506,2552195.2676055976
2024,7,DNK,507272.3318286505,491263.7826867524
2024,7,DOM,162670.17741887702,160072.02892310615
2024,7,DZA,112481.07573693704,107035.9010028732
2024,7,ECU,101956.47482216483,101286.3910091152
2024,7,EGY,2386519.092165479,2263183.181760273
2024,7,ESP,419965.142247091,404370.0657162399
2024,7,EST,99510.44871266822,96111.67964797262
2024,7,ETH,751115.6016956784,743741.729096631
2024,7,FIN,1197042.7704318378,1154272.6591501168
2024,7,FRA,1956550.0155167857,1885371.555754528
2024,7,GBR,714671.102949344,696789.3047472157
2024,7,GEO,48497.552362636656,47775.00606100271
2024,7,GHA,45118.41088596342,43893.03408027261
2024,7,GRC,247599.9222921648,237090.93416541
2024,7,GTM,507404.4776154084,499495.88235957234
2024,7,HKG,36568.5691791279,35888.52861070114
2024,7,HND,3068.635758735464,3031.013671484199
2024,7,HRV,41902.07936817387,39564.64536780424
2024,7,HTI,55154.86511881577,53913.586560034135
2024,7,HUN,806475.1881902679,764109.6597995639
2024,7,IDN,1143406.805319894,1124935.6099445897
2024,7,IND,6405357.649445306,6337472.967172907
2024,7,IRL,542698.4748033714,530241.9575216037
2024,7,IRN,1117524.20979028,1072509.5891121544
2024,7,IRQ,2853752.561440576,2649112.132782367
2024,7,ISR,777728.1211348933,753193.4978080005
2024,7,ITA,4397414.581740324,4260365.462510019
2024,7,JOR,1309139.5066972512,1266444.647891039
2024,7,JPN,2413759.417944693,2317381.6599130896
2024,7,KAZ,17365.848392360534,16874.227445023324
2024,7,KEN,1145134.9485184092,1119538.3190206126
2024,7,KGZ,537392.0741134996,526610.5023855708
2024,7,KHM,716114.7263676273,704475.2649505108
2024,7,KOR,227810.72586294325,221949.4973810761
2024,7,LAO,4013.828693820807,4027.679524521528
2024,7,LBN,24966.66063489276,23931.3410686197
2024,7,LKA,909788.240727164,885624.4551578208
2024,7,LTU,271616.5077742773,264122.1840363781
2024,7,LVA,341269.94090877275,330915.67205703707
2024,7,MAR,359612.5697003767,342748.3501528185
2024,7,MDA,92601.1435153842,88075.8767334102
2024,7,MDG,26500.888616825123,25772.91315082339
2024,7,MEX,4479002.58461479,4421823.621034923
2024,7,MKD,187067.76920804885,178369.6421806798
2024,7,MLI,384326.6552781474,375870.667793572
2024,7,MMR,30847.430074736763,30704.72733421645
2024,7,MNE,460790.4473807493,445279.9520017726
2024,7,MOZ,820472.4602629176,811038.3027572542
2024,7,MWI,996755.4756098994,981184.382697218
2024,7,NGA,840741.1684871365,824912.9903416894
2024,7,NIC,643489.3447724102,629879.0564565889
2024,7,NLD,1272083.1526709113,1227509.8599307805
2024,7,NOR,386234.547893647,368971.0060404065
2024,7,NPL,79187.19268748467,77730.71215818668
2024,7,NZL,135594.1366732276,136257.1256687403
2024,7,PAK,1762862.815990436,1688097.4361812335
2024,7,PAN,48865.51689339255,48171.84935550118
2024,7,PER,1003951.9476868268,988727.1211792108
2024,7,PHL,1769272.3780299814,1740938.0264831453
2024,7,POL,1829325.4074235912,1775916.1274511328
2024,7,PRI,15602.927734613417,15256.194414240514
2024,7,PRK,165596.37922305983,161681.36963234213
2024,7,PRT,83259.56301077743,79955.07000973861
2024,7,PRY,376320.4906934562,371094.779917228
2024,7,PSE,1298441.4279822556,1256492.2410278786
2024,7,ROU,1050208.376846654,998770.6953288944
2024,7,RUS,19137807.619300168,18406863.30103888
2024,7,RWA,1672824.813894731,1628034.850571388
2024,7,SAU,121840.1872830111,115154.3313864811
2024,7,SDN,181901.78285895375,172109.3382835118
2024,7,SEN,8584.420414114751,8400.556504930288
2024,7,SLV,282930.685962532,274281.99978133326
2024,7,SRB,256176.3624244943,242730.88040251425
2024,7,SVK,325680.64723524824,312533.2349077788
2024,7,SVN,22699.535892894422,21618.88827904384
2024,7,SWE,3109193.830840789,2982839.804124841
2024,7,SWZ,10672.741760141407,10262.119195108144
2024,7,SYR,1532914.4292188257,1434952.676924945
2024,7,TGO,90681.19408636465,88098.81068202735
2024,7,THA,25511.397630198426,25257.8083292828
2024,7,TJK,641455.346172888,613617.4593626453
2024,7,TKM,25085.29768920252,24026.567553084307
2024,7,TUN,544581.4977029985,518685.73488115286
2024,7,TUR,1682506.9986263406,1615909.8711078006
2024,7,TWN,9478.89359409266,9450.744617974353
2024,7,TZA,2151560.883245161,2095770.4831961647
2024,7,UGA,1819927.8693631643,1771228.804086333
2024,7,UKR,4829415.025826632,4585368.169569479
2024,7,URY,20462.776349468084,20329.174016001893
2024,7,USA,35457503.60987633,34318488.1335498
2024,7,UZB,109944.11499825068,106000.61966707416
2024,7,VEN,974322.535280685,958375.7348612684
2024,7,VNM,959960.931960554,947273.6828297224
2024,7,YEM,14811.305487451848,13949.93938303578
2024,7,ZAF,753838.7959486023,734370.2425455712
2024,7,ZMB,190582.33262754595,185725.4684632174
2024,7,ZWE,404601.49828009,390718.93854654377
2024,8,AGO,47793.63919810619,46680.68970030666
2024,8,ALB,760186.2041002945,739260.0486273462
2024,8,ARG,85780.95597818779,83946.97396148011
2024,8,ARM,388098.7753649342,378737.2302692094
2024,8,AUS,429574.5719010884,420590.5309543802
2024,8,AUT,532044.300382084,520536.0757595946
2024,8,AZE,1138245.9090461386,1079753.61366039
2024,8,BDI,1506437.7611673512,1459846.854950193
2024,8,BEL,6532.431953395213,6414.498910977271
2024,8,BEN,188410.74092003703,183020.21279949427
2024,8,BFA,31267.51958969525,30698.570046950223
2024,8,BGD,285031.6964338851,282066.3996472596
2024,8,BGR,438958.15936529153,423452.68775425415
2024,8,BLR,74141.78652741335,72651.61254340806
2024,8,BOL,1357965.0024795504,1324921.777733388
2024,8,BRA,10761445.882131154,10375212.758844882
2024,8,CAN,13860358.500223154,13684000.160969082
2024,8,CHE,4567634.424344183,4464635.684260983
2024,8,CHN,34902357.31747788,33932955.778762765
2024,8,CIV,41648.17914542957,40391.6348169892
2024,8,COD,1656589.1645307436,1621669.4234834271
2024,8,COG,44594.913323427376,43666.44928173922
2024,8,COL,1014752.5625066163,990528.5832775764
2024,8,CUB,98374.27167643522,96037.40815566386
2024,8,CZE,112548.62920735736,109414.80249568024
2024,8,DEU,2289707.945353265,2241965.16735526
2024,8,DNK,433057.9131079017,423527.96419048304
2024,8,DOM,170689.634117386,167557.9178519814
2024,8,DZA,99152.70181651007,94789.32089667924
2024,8,ECU,116437.69911014888,115444.40766961862
2024,8,EGY,2249543.1260217605,2154256.825615651
2024,8,ESP,357502.2843800187,345841.6833633684
2024,8,EST,82990.8607218308,80898.52652187206
2024,8,ETH,813878.4083538214,805373.7370685923
2024,8,FIN,934452.9894580316,912270.6692827892
2024,8,FRA,1758674.096681862,1705179.32315947
2024,8,GBR,591864.7043662263,581381.6840247865
2024,8,GEO,49026.238994309846,48064.49633733904
2024,8,GHA,51197.06158337616,49627.19251592259
2024,8,GRC,216409.37487248413,208931.2733704418
2024,8,GTM,510931.2617690898,503468.7820325532
2024,8,HKG,32955.91885440687,32316.040851455826
2024,8,HND,3295.8830874132773,3254.698564846939
2024,8,HRV,36556.92088965929,34830.107021836324
2024,8,HTI,57277.58267080091,55871.21719693942
2024,8,HUN,688391.3700624424,657249.8736118919
2024,8,IDN,1380015.707909441,1351244.265739806
2024,8,IND,6945930.338815874,6843943.084021977
2024,8,IRL,471067.0996619185,464219.94236385246
2024,8,IRN,1047076.8184030042,994429.0897492846
2024,8,IRQ,2753744.1577544548,2546891.31757086
2024,8,ISR,734436.7877482509,719450.696872497
2024,8,ITA,3934420.219642,3840643.928658212
2024,8,JOR,1237954.2241906105,1211695.9353361877
2024,8,JPN,2437050.4612174225,2374070.6691375715
2024,8,KAZ,16292.568494895748,15898.708728140982
2024,8,KEN,1339765.2546264243,1305949.80526878
2024,8,KGZ,477528.9114754111,471614.8148556598
2024,8,KHM,1042971.8533459458,1010098.4985609716
2024,8,KOR,302615.4642905291,294279.6293510158
2024,8,LAO,5822.561772056719,5718.277256439802
2024,8,LBN,23543.64906191799,22627.95241969792
2024,8,LKA,865103.6230570994,843543.0440126334
2024,8,LTU,242121.89114401743,237999.25441904852
2024,8,LVA,311364.69648042787,304689.7386817265
2024,8,MAR,327240.7198838796,313250.6461652099
2024,8,MDA,78454.56838849215,75452.27364135023
2024,8,MDG,30524.32237037508,29776.644530786056
2024,8,MEX,4638309.167580985,4562020.573415145
2024,8,MKD,162798.67927469555,156961.7913030411
2024,8,MLI,348384.35026774433,341933.9313810305
2024,8,MMR,33456.15967453122,33290.070201535054
2024,8,MNE,399046.1860819311,389292.298745049
2024,8,MOZ,913012.2042022652,895531.4915677398
2024,8,MWI,1100474.2353832943,1077085.8872686196
2024,8,NGA,778588.1373283768,762802.3846449996
2024,8,NIC,705102.1262796411,688686.5313261875
2024,8,NLD,1087417.3845342118,1064373.494251113
2024,8,NOR,310445.0733482939,301406.3309747158
2024,8,NPL,84713.60734130605,83441.72478038332
2024,8,NZL,193173.62247700087,192560.8565510464
2024,8,PAK,1334800.5988478896,1306907.7401304045
2024,8,PAN,54842.85948870845,53958.37156414306
2024,8,PER,1191518.9162590874,1160456.2830921274
2024,8,PHL,2288953.026145683,2230596.8375751777
2024,8,POL,1570142.700975168,1542902.2628785763
2024,8,PRI,15418.215017051254,15097.552254413007
2024,8,PRK,207039.1952581723,201503.0642608293
2024,8,PRT,76046.73655169709,72566.74452659822
2024,8,PRY,614725.683185125,595311.135128571
2024,8,PSE,1226791.679755255,1201164.319872955
2024,8,ROU,895164.2513113233,857027.3097840302
2024,8,RUS,15101289.108485304,14657663.331403667
2024,8,RWA,1790875.796539818,1743557.7816923666
2024,8,SAU,112499.02884138488,107552.4170895792
2024,8,SDN,139799.70924358512,136681.03090854525
2024,8,SEN,7705.487139134999,7583.293125047041
2024,8,SLV,289121.1156331816,279837.8614094473
2024,8,SRB,222399.4838878257,212368.7696068434
2024,8,SVK,272296.0758856263,263620.5948417769
2024,8,SVN,20189.181935149427,19372.353843601784
2024,8,SWE,2615015.70222999,2554396.3603635537
2024,8,SWZ,12562.955193805374,12000.889772540786
2024,8,SYR,1432238.687736299,1343545.615743294
2024,8,TGO,105897.58959567026,102545.06365190902
2024,8,THA,36563.76718437087,35660.54656882607
2024,8,TJK,578795.3113213279,554784.0533383244
2024,8,TKM,23610.11879137086,22607.926619062822
2024,8,TUN,476537.5242213184,456276.2621509647
2024,8,TUR,1565203.043525262,1506168.2744245206
2024,8,TWN,9162.468502145848,9128.173971896204
2024,8,TZA,2439353.9023235817,2363908.206554198
2024,8,UGA,2076792.5501165448,2017643.138085976
2024,8,UKR,4049902.235813499,3882437.8461994887
2024,8,URY,21548.77012745202,21079.0810302923
2024,8,USA,31720280.83389448,31039806.401465826
2024,8,UZB,99306.22545039767,96118.36614977402
2024,8,VEN,1085434.0689658192,1059044.9260496043
2024,8,VNM,1235187.515663712,1204316.023847791
2024,8,YEM,15336.680352966894,14634.098006570268
2024,8,ZAF,976852.8228722168,938429.140106899
2024,8,ZMB,228283.71047923568,219934.1191333388
2024,8,ZWE,483481.4576730344,462759.3193497332
2024,9,AGO,49073.86437613557,47623.46236998139
2024,9,ALB,471112.3605268671,473350.90250516223
2024,9,ARG,139314.94301091885,132915.14407281304
2024,9,ARM,280435.802947839,280121.2788282126
2024,9,AUS,601889.3449771063,590638.0595246686
2024,9,AUT,321558.2312007658,325925.3409750803
2024,9,AZE,839609.0755272292,814322.7526055771
2024,9,BDI,1573925.3543113463,1516835.4598490605
2024,9,BEL,4321.760962102236,4245.942628041611
2024,9,BEN,203006.5360472593,197231.52294690668
2024,9,BFA,35169.79765328189,34480.47950984753
2024,9,BGD,391088.4030184154,383843.3603233713
2024,9,BGR,291220.36034883163,287766.1145068569
2024,9,BLR,52136.92497082298,51095.7219204077
2024,9,BOL,1525188.4526110722,1477986.7401851465
2024,9,BRA,12509282.378086952,11923309.105131032
2024,9,CAN,10875918.27161516,10811700.963588364
2024,9,CHE,2653945.772896036,2684254.4165286296
2024,9,CHN,28121858.852078363,27275791.68711853
2024,9,CIV,44636.58785167529,43331.30490726863
2024,9,COD,1713665.6660631937,1667253.945682433
2024,9,COG,40917.96426169807,39912.761791085184
2024,9,COL,934835.4935515724,911657.4518668944
2024,9,CUB,85206.45230442955,83389.88685612155
2024,9,CZE,69894.1167856451,68550.45767778071
2024,9,DEU,1437467.6268085449,1434547.757361002
2024,9,DNK,267443.0661036617,261954.58389805668
2024,9,DOM,150047.19481658732,147908.92903871133
2024,9,DZA,76339.5496532587,74139.9528762958
2024,9,ECU,134020.72921835535,132204.28202516434
2024,9,EGY,1891140.0042455,1830617.9743123075
2024,9,ESP,250337.3017673376,246072.39486510312
2024,9,EST,50098.8889340219,48787.849549680446
2024,9,ETH,970756.5950039352,957418.1787680696
2024,9,FIN,508935.6048113565,498672.14994786296
2024,9,FRA,1007822.7011224356,1010428.992556892
2024,9,GBR,411227.31146954274,406209.5363079796
2024,9,GEO,34023.2234565461,34038.55921170613
2024,9,GHA,55884.20537860914,54128.0442894454
2024,9,GRC,149872.95408364685,148397.81200840967
2024,9,GTM,477790.84742202976,470350.5216347695
2024,9,HKG,31532.41842087695,31173.87549705887
2024,9,HND,3004.9235624482726,2963.764353142484
2024,9,HRV,21150.27287441482,20632.106555592112
2024,9,HTI,49320.60632783797,48395.25674836797
2024,9,HUN,398941.5136414472,389120.9770507816
2024,9,IDN,1489358.611564275,1452080.3439041984
2024,9,IND,7706544.788201598,7596413.974106634
2024,9,IRL,324349.3774102616,320843.2106263586
2024,9,IRN,786005.4762301652,759794.472100303
2024,9,IRQ,2207267.6752268523,2101576.0950726382
2024,9,ISR,578535.0255384096,578179.3918107869
2024,9,ITA,2379939.2159003783,2404844.450668012
2024,9,JOR,973016.7598768772,971954.8535355662
2024,9,JPN,1989228.926645537,1942567.8655392856
2024,9,KAZ,12268.130882110912,12209.669910367387
2024,9,KEN,1476419.00414817,1431993.090268399
2024,9,KGZ,355881.36127221806,359976.8380069856
2024,9,KHM,781626.0897437865,765774.1239908945
2024,9,KOR,220348.37593835616,215837.4252358701
2024,9,LAO,4286.72030845356,4258.348651635456
2024,9,LBN,18329.926880795247,17918.281037546305
2024,9,LKA,941617.9091550563,911675.9761101032
2024,9,LTU,163977.28552322497,161022.83672722848
2024,9,LVA,189067.0112544364,185596.0368674648
2024,9,MAR,259354.83010277123,254554.0330625936
2024,9,MDA,50826.579735305975,49465.46275505952
2024,9,MDG,36003.93999453169,34815.61584410551
2024,9,MEX,3933812.70719015,3870848.917164934
2024,9,MKD,101457.3164995658,101020.5833895692
2024,9,MLI,379700.3544353333,372936.97877440014
2024,9,MMR,39684.2248759275,39332.13312860083
2024,9,MNE,246982.71319833308,249253.3239297525
2024,9,MOZ,1060137.178325542,1024614.4105009526
2024,9,MWI,1280278.4956456446,1235516.0056193254
2024,9,NGA,937356.202591665,918837.5899090376
2024,9,NIC,543302.3629060833,534284.623847251
2024,9,NLD,675653.6870124853,661903.8806549391
2024,9,NOR,171165.02996176024,166075.0245331221
2024,9,NPL,78981.65884623556,78068.8107396088
2024,9,NZL,336425.07610591943,331194.7835017683
2024,9,PAK,1609403.2258243354,1554649.3019022038
2024,9,PAN,51124.16444267347,50321.57638096968
2024,9,PER,1322979.2209835667,1279501.437114579
2024,9,PHL,1879416.551495698,1842103.4485108904
2024,9,POL,1049558.5108349991,1031599.0788753044
2024,9,PRI,14356.267935851436,14112.107522344557
2024,9,PRK,152090.93332931318,149314.19204123956
2024,9,PRT,54021.02109899265,52761.38081048883
2024,9,PRY,760674.6269576481,728965.9329919729
2024,9,PSE,968841.0114828692,967879.5280145056
2024,9,ROU,593707.2386487671,581105.4179020104
2024,9,RUS,10847114.449010026,10599215.523420658
2024,9,RWA,1807830.9018739804,1759965.6467416054
2024,9,SAU,105814.08803216006,102262.2075742242
2024,9,SDN,176652.53893827903,168418.58454825816
2024,9,SEN,6889.114996885441,6785.024702024236
2024,9,SLV,229918.1185169112,224054.5532844868
2024,9,SRB,139752.67787217407,137505.3660312128
2024,9,SVK,166552.22661574764,163891.5211797031
2024,9,SVN,11657.732868736295,11460.613951674475
2024,9,SWE,1605255.9032655575,1575385.1030628844
2024,9,SWZ,14245.651418588925,13617.471575478934
2024,9,SYR,1117125.113032407,1079789.995698095
2024,9,TGO,112487.80998067168,108796.66503497756
2024,9,THA,30498.86181172954,29965.37930116062
2024,9,TJK,473244.74066368426,459862.9521106439
2024,9,TKM,18826.83316098005,18323.512421894608
2024,9,TUN,337999.0382225146,328440.3179382201
2024,9,TUR,1068539.699788723,1052920.3244003977
2024,9,TWN,7773.016775726404,7776.712364724053
2024,9,TZA,2602303.802439772,2501017.293222939
2024,9,UGA,2229836.2417397485,2157826.849788612
2024,9,UKR,2895790.7670580386,2810967.7781205885
2024,9,URY,39104.1927919519,37666.34523481096
2024,9,USA,25136179.90661893,24766158.9782056
2024,9,UZB,78454.40886257823,77252.35113884299
2024,9,VEN,1059286.7744432115,1031195.9702202393
2024,9,VNM,900649.9696614417,888569.9477897149
2024,9,YEM,16600.40100958673,15683.7893871938
2024,9,ZAF,1097669.4565487292,1058596.167380707
2024,9,ZMB,254679.95411605056,241947.5233624928
2024,9,ZWE,545589.8127671113,517097.1774016356
2024,10,AGO,43777.93086718767,42572.451999704834
2024,10,ALB,373293.2135219134,374280.4956599748
2024,10,ARG,160459.20987099933,153379.97359058616
2024,10,ARM,234880.4315267776,239983.45014899733
2024,10,AUS,778081.5991464555,762583.8692901154
2024,10,AUT,197270.26184471205,199119.48367099164
2024,10,AZE,547648.4532451798,542380.7890792518
2024,10,BDI,1447154.4621989965,1413335.8779505123
2024,10,BEL,2038.6669302623973,2005.3694600496287
2024,10,BEN,179961.40631784505,176431.18375863228
2024,10,BFA,40321.62689359836,39247.3798056203
2024,10,BGD,389212.40371792176,385075.6970139911
2024,10,BGR,228370.9041620951,228792.7332167232
2024,10,BLR,16529.69680534354,16765.37807839924
2024,10,BOL,1729447.3904072829,1671674.5016926758
2024,10,BRA,12826306.711709214,12326460.439111603
2024,10,CAN,6667508.04782764,6801853.228718785
2024,10,CHE,1583406.728459309,1587534.614806577
2024,10,CHN,21750341.69647817,21330541.741907544
2024,10,CIV,46632.058061280906,45360.64779562751
2024,10,COD,1504170.273458491,1481057.7375820926
2024,10,COG,45030.12428679141,43862.46245737169
2024,10,COL,894473.2899235209,876618.937834323
2024,10,CUB,68228.09352448722,67438.54134971273
2024,10,CZE,36850.551060066624,36346.942552010776
2024,10,DEU,765888.634860928,769655.9757085795
2024,10,DNK,110039.02306532204,108972.23051841508
2024,10,DOM,130041.06490106264,128732.42110992451
2024,10,DZA,54701.70821559161,53183.73523765839
2024,10,ECU,122733.53818987311,121642.4193622737
2024,10,EGY,1578865.0885415506,1555111.2364128483
2024,10,ESP,172345.0958408044,168331.37678787747
2024,10,EST,16776.890072302846,16740.047741212566
2024,10,ETH,928082.9285804146,917931.3787353518
2024,10,FIN,165124.8448958999,166882.47564721553
2024,10,FRA,645367.5442629097,640412.3821906794
2024,10,GBR,189243.9715721988,186498.9525024422
2024,10,GEO,25915.1642248452,26460.894301364307
2024,10,GHA,49665.52849665807,48491.843822990944
2024,10,GRC,114466.84081607468,113616.95386366356
2024,10,GTM,385508.7566459269,382414.6479689769
2024,10,HKG,32723.392819778317,32303.158230284786
2024,10,HND,2259.50052913881,2234.9773696798
2024,10,HRV,13505.211545849515,13228.25069825042
2024,10,HTI,43431.97562392501,42850.96178617377
2024,10,HUN,270789.87612639734,265391.8528267678
2024,10,IDN,1553793.5365664975,1513925.1164106475
2024,10,IND,8835072.423007376,8693685.205705117
2024,10,IRL,158951.1781081535,156593.28479164524
2024,10,IRN,600400.357182066,589238.7790779936
2024,10,IRQ,1764354.3411521143,1717606.1075423486
2024,10,ISR,473840.9127584802,482124.0185457673
2024,10,ITA,1247245.1794262326,1256722.5115200942
2024,10,JOR,798443.6472283244,812712.1023384096
2024,10,JPN,1355551.1850382695,1330108.7550282322
2024,10,KAZ,6925.675043362984,7032.096821222934
2024,10,KEN,1595145.6153503747,1552990.42655417
2024,10,KGZ,239213.55020848737,245564.29100468615
2024,10,KHM,799710.3133640991,780199.3720451315
2024,10,KOR,174626.83391740947,173956.5135693246
2024,10,LAO,5127.7871589523975,4977.959195213644
2024,10,LBN,15038.181968125356,14803.797542498578
2024,10,LKA,759795.3088133008,744937.058098706
2024,10,LTU,53287.8565670267,53898.92145567122
2024,10,LVA,62996.768764468645,63690.2041694902
2024,10,MAR,193526.3183687527,191916.07851441024
2024,10,MDA,32188.276982066265,32280.323887587438
2024,10,MDG,38858.301950922745,37907.75242948146
2024,10,MEX,3952028.439848492,3890336.91943782
2024,10,MKD,84397.90535068588,84073.5669367712
2024,10,MLI,437299.1619348113,426279.76844023
2024,10,MMR,46512.71367445532,45989.25487266238
2024,10,MNE,190593.3958529851,192098.2459662315
2024,10,MOZ,1103933.7295262727,1067718.449269039
2024,10,MWI,1294894.0168658686,1252385.4525700288
2024,10,NGA,967838.9727497228,947469.9354366986
2024,10,NIC,551838.397284503,542731.801434459
2024,10,NLD,325795.3440973322,320351.5924764365
2024,10,NOR,58760.45196191782,58829.30598926528
2024,10,NPL,101543.53207731029,99866.89369813858
2024,10,NZL,436014.1973579585,427740.2615848123
2024,10,PAK,1441792.8107177208,1387051.4844470064
2024,10,PAN,48066.851007964186,47406.076166782135
2024,10,PER,1488719.9661468663,1434588.0981040134
2024,10,PHL,1918164.9363375497,1875675.6588259724
2024,10,POL,451420.9966278758,453926.4569325632
2024,10,PRI,13025.517657724444,12759.815472276148
2024,10,PRK,134306.6221594627,133445.87590008552
2024,10,PRT,27973.016848775464,27556.070815145285
2024,10,PRY,866081.8959155376,835576.2209489127
2024,10,PSE,792818.2348366263,807141.4788016031
2024,10,ROU,421400.2664692045,421107.3880490024
2024,10,RUS,4310651.395718792,4323046.979759311
2024,10,RWA,1748985.2782543425,1720073.333233716
2024,10,SAU,97294.05587828442,93947.95374353231
2024,10,SDN,173719.8947295629,164246.62975798157
2024,10,SEN,8216.693001994017,8102.683556513916
2024,10,SLV,236392.43740530623,229846.28646200223
2024,10,SRB,101164.0147890948,100857.57703209198
2024,10,SVK,95270.41335829457,95053.39503863249
2024,10,SVN,6964.876994049873,6851.917777237944
2024,10,SWE,563059.2420307373,572624.5650869214
2024,10,SWZ,17686.01850524209,16962.290668603797
2024,10,SYR,884149.3729542978,868836.309733159
2024,10,TGO,97391.87882365144,94993.46399360856
2024,10,THA,31304.32964767092,30547.177074293475
2024,10,TJK,291103.0248888401,287439.60331397067
2024,10,TKM,12403.362358100476,12185.19569542407
2024,10,TUN,242637.86007198028,233360.6020846616
2024,10,TUR,850561.9061377967,850971.057131855
2024,10,TWN,6654.039938943744,6600.162663602693
2024,10,TZA,2459788.912667877,2384481.103089991
2024,10,UGA,2285406.589172776,2221600.665304932
2024,10,UKR,1287014.8435461968,1289116.761980712
2024,10,URY,51465.32582704354,49620.693398647054
2024,10,USA,19528381.55825916,19456962.43018424
2024,10,UZB,45833.50072558962,45926.14355332609
2024,10,VEN,1029248.9961408792,1005047.3647779257
2024,10,VNM,986346.1597635304,966889.6562834248
2024,10,YEM,16567.10709120307,15725.683927381317
2024,10,ZAF,1430070.861050315,1379783.55339444
2024,10,ZMB,269074.09594010224,256444.61804269263
2024,10,ZWE,560184.8569369937,534706.3431971787
2024,11,AGO,50026.35991253746,48821.07439865255
2024,11,ALB,224411.04391692745,229585.95935917695
2024,11,ARG,180113.2681626734,171866.49744229252
2024,11,ARM,151163.95419964934,156601.89346842334
2024,11,AUS,767620.6377011171,749339.8643322911
2024,11,AUT,139172.1119836512,143774.26583143283
2024,11,AZE,343239.5110620344,344299.4579902071
2024,11,BDI,1166280.7250637857,1150879.4097091616
2024,11,BEL,824.3885299305712,826.509435556535
2024,11,BEN,206435.9912628639,200849.383713424
2024,11,BFA,40228.26815833164,38593.36110393871
2024,11,BGD,385823.414424155,381609.80438735854
2024,11,BGR,107822.95101209666,109009.20249222632
2024,11,BLR,4128.949056938443,4215.743362847504
2024,11,BOL,1535394.145653759,1496144.818122235
2024,11,BRA,11552626.214417806,11166220.970585806
2024,11,CAN,2657384.9068489466,2789916.9664385305
2024,11,CHE,1159619.2789195627,1186987.228234682
2024,11,CHN,15827942.494448602,15649159.27012811
2024,11,CIV,45611.25026768459,44323.39909600829
2024,11,COD,1252469.31083145,1243360.275464509
2024,11,COG,41752.41627191954,40800.99638825445
2024,11,COL,715285.2585070861,706519.8378556751
2024,11,CUB,54602.69964519683,53772.67957925468
2024,11,CZE,17616.87293241919,17655.662306311053
2024,11,DEU,386873.7160436338,397728.067692816
2024,11,DNK,25275.411834289585,25411.826510118528
2024,11,DOM,89061.108954769,88993.20925222941
2024,11,DZA,38396.86968920854,37604.10951517367
2024,11,ECU,124061.84569887552,122721.22821725914
2024,11,EGY,1054832.7649486775,1049413.8899554135
2024,11,ESP,111467.34757401489,110456.91547491134
2024,11,EST,2834.9282494511717,2845.917259998088
2024,11,ETH,962483.4941422888,947270.8814140772
2024,11,FIN,17842.11519303027,18336.57556410971
2024,11,FRA,432696.506044152,439399.3575273337
2024,11,GBR,59181.70321904856,58995.07821510917
2024,11,GEO,16376.421843116672,16842.452247661542
2024,11,GHA,53669.75775377662,52227.37790725275
2024,11,GRC,62367.70064711167,62573.52509717258
2024,11,GTM,350325.1001361283,347386.39397845505
2024,11,HKG,21347.505777795715,21292.528440041075
2024,11,HND,1980.3237511265777,1958.369073449668
2024,11,HRV,6789.328440764053,6781.055850191721
2024,11,HTI,29745.494121173757,29616.9159515932
2024,11,HUN,129578.11556035142,130172.08459801908
2024,11,IDN,1223175.6852480618,1202125.7472808117
2024,11,IND,8140273.704492022,8018797.190105104
2024,11,IRL,45929.06613306784,45744.0336077838
2024,11,IRN,382757.6770192081,378791.0385184176
2024,11,IRQ,1076658.2082407589,1070267.1620387165
2024,11,ISR,297720.66262555786,308108.16539233894
2024,11,ITA,1078692.090558722,1108963.5849676265
2024,11,JOR,499004.77911901777,516826.453636713
2024,11,JPN,999380.2864544662,1001127.8681506854
2024,11,KAZ,3911.5173698046606,4006.541837722444
2024,11,KEN,1236536.2934710109,1214082.0815625556
2024,11,KGZ,157929.5645622986,165748.94802582046
2024,11,KHM,827440.367698042,804861.2350816583
2024,11,KOR,136246.7246113593,137558.91589822344
2024,11,LAO,4141.064674728739,4037.297017074729
2024,11,LBN,8813.86558401007,8820.656376833333
